tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,genres,averageRating,numVotes,sortedTitle,imdb_url
tt3592032,tvMiniSeries,Ping Pong the Animation,Ping Pong the Animation,0,2014,2014,Animation Drama Sport,8.6,2849,Ping Pong the Animation (2014),https://www.imdb.com/title/tt3592032/
tt0100366,tvSeries,Pingu,Pingu,0,1980,2006,Animation Comedy Family,7.4,5953,Pingu (1980–2006),https://www.imdb.com/title/tt0100366/
tt0347779,movie,Pinjar,Pinjar: Beyond Boundaries...,0,2003,\N,Drama,8.0,2608,Pinjar (2003),https://www.imdb.com/title/tt0347779/
tt5571734,movie,Pink,Pink,0,2016,\N,Drama Thriller,8.1,40305,Pink (2016),https://www.imdb.com/title/tt5571734/
tt0069090,movie,Pink Floyd: Live at Pompeii,Pink Floyd: Live at Pompeii,0,1972,\N,Documentary Music,8.7,8749,Pink Floyd: Live at Pompeii (1972),https://www.imdb.com/title/tt0069090/
tt0110758,tvSpecial,Pink Floyd: P. U. L. S. E. Live at Earls Court,Pink Floyd: P. U. L. S. E. Live at Earls Court,0,1994,\N,Documentary Music,9.3,4756,Pink Floyd: P. U. L. S. E. Live at Earls Court (1994– ),https://www.imdb.com/title/tt0110758/
tt0084503,movie,Pink Floyd: The Wall,Pink Floyd: The Wall,0,1982,\N,Drama Fantasy Music,8.0,77006,Pink Floyd: The Wall (1982),https://www.imdb.com/title/tt0084503/
tt0112123,tvSeries,Pinky and the Brain,Pinky and the Brain,0,1995,1998,Animation Comedy Family,7.9,28493,Pinky and the Brain (1995–1998),https://www.imdb.com/title/tt0112123/
tt4201628,tvSeries,Pinocchio,Pinocchio,0,2014,2015,Drama Romance,8.1,5360,Pinocchio (2014–2015),https://www.imdb.com/title/tt4201628/
tt0328258,movie,Pinpon,Pinpon,0,2002,\N,Comedy Drama Sport,7.1,3189,Pinpon (2002),https://www.imdb.com/title/tt0328258/
tt0123111,movie,Pippi Goes on Board,Här kommer Pippi Långstrump,0,1969,\N,Adventure Comedy Drama,6.9,2578,Pippi Goes on Board (1969),https://www.imdb.com/title/tt0123111/
tt0366905,movie,Pippi Longstocking,Pippi Långstrump,0,1969,\N,Adventure Comedy Drama,7.1,4305,Pippi Longstocking (1969),https://www.imdb.com/title/tt0366905/
tt0062598,tvSeries,Pippi Longstocking,Pippi Långstrump,0,1969,1969,Adventure Comedy Drama,7.4,3632,Pippi Longstocking (1969),https://www.imdb.com/title/tt0062598/
tt0066227,movie,Pippi in the South Seas,Pippi Långstrump på de sju haven,0,1970,\N,Adventure Comedy Drama,6.9,4749,Pippi in the South Seas (1970),https://www.imdb.com/title/tt0066227/
tt0066265,movie,Pippi on the Run,På rymmen med Pippi Långstrump,0,1970,\N,Adventure Comedy Drama,6.9,3440,Pippi on the Run (1970),https://www.imdb.com/title/tt0066265/
tt1131729,movie,Pirate Radio,The Boat That Rocked,0,2009,\N,Comedy Drama Music,7.4,108092,Pirate Radio (2009),https://www.imdb.com/title/tt1131729/
tt0477457,video,Pirates,Pirates,1,2005,\N,Adult Adventure,7.2,4086,Pirates (2005– ),https://www.imdb.com/title/tt0477457/
tt1266097,video,Pirates II: Stagnetti's Revenge,Pirates II: Stagnetti's Revenge,1,2008,\N,Adult Adventure,7.7,3471,Pirates II: Stagnetti's Revenge (2008– ),https://www.imdb.com/title/tt1266097/
tt0168122,tvMovie,Pirates of Silicon Valley,Pirates of Silicon Valley,0,1999,\N,Biography Drama History,7.2,23689,Pirates of Silicon Valley (1999– ),https://www.imdb.com/title/tt0168122/
tt0449088,movie,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,0,2007,\N,Action Adventure Fantasy,7.1,602897,Pirates of the Caribbean: At World's End (2007),https://www.imdb.com/title/tt0449088/
tt0383574,movie,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,0,2006,\N,Action Adventure Fantasy,7.3,663231,Pirates of the Caribbean: Dead Man's Chest (2006),https://www.imdb.com/title/tt0383574/
tt1790809,movie,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,0,2017,\N,Action Adventure Fantasy,6.5,270778,Pirates of the Caribbean: Dead Men Tell No Tales (2017),https://www.imdb.com/title/tt1790809/
tt1298650,movie,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,0,2011,\N,Action Adventure Fantasy,6.6,487669,Pirates of the Caribbean: On Stranger Tides (2011),https://www.imdb.com/title/tt1298650/
tt0325980,movie,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,0,2003,\N,Action Adventure Fantasy,8.0,1025778,Pirates of the Caribbean: The Curse of the Black Pearl (2003),https://www.imdb.com/title/tt0325980/
tt0055304,movie,Pit and the Pendulum,Pit and the Pendulum,0,1961,\N,Drama Horror Mystery,7.1,13021,Pit and the Pendulum (1961),https://www.imdb.com/title/tt0055304/
tt5377604,movie,Pitbull: New Orders,Pitbull. Nowe porzadki,0,2016,\N,Action Crime Drama,6.5,2918,Pitbull: New Orders (2016),https://www.imdb.com/title/tt5377604/
tt5500158,tvSeries,Pitch,Pitch,0,2016,2017,Drama Sport,7.4,5531,Pitch (2016–2017),https://www.imdb.com/title/tt5500158/
tt0134847,movie,Pitch Black,Pitch Black,0,2000,\N,Action Horror Sci-Fi,7.1,227311,Pitch Black (2000),https://www.imdb.com/title/tt0134847/
tt1981677,movie,Pitch Perfect,Pitch Perfect,0,2012,\N,Comedy Music Romance,7.1,281215,Pitch Perfect (2012),https://www.imdb.com/title/tt1981677/
tt2848292,movie,Pitch Perfect 2,Pitch Perfect 2,0,2015,\N,Comedy Music,6.4,144354,Pitch Perfect 2 (2015),https://www.imdb.com/title/tt2848292/
tt0813541,movie,Piter FM,Piter FM,0,2006,\N,Comedy Drama Romance,7.0,3120,Piter FM (2006),https://www.imdb.com/title/tt0813541/
tt0203612,movie,Pitfall,Otoshiana,0,1962,\N,Crime Drama Fantasy,7.6,3612,Pitfall (1962),https://www.imdb.com/title/tt0203612/
tt0376076,movie,Pithamagan,Pithamagan,0,2003,\N,Action Drama,8.4,5549,Pithamagan (2003),https://www.imdb.com/title/tt0376076/
tt6746304,movie,Pity,Oiktos,0,2018,\N,Drama,6.7,2726,Pity (2018),https://www.imdb.com/title/tt6746304/
tt0082912,movie,Pixote,Pixote: A Lei do Mais Fraco,0,1981,\N,Crime Drama,8.0,7073,Pixote (1981),https://www.imdb.com/title/tt0082912/
tt2585562,movie,Pizza,Pizza,0,2012,\N,Horror Thriller,8.0,7101,Pizza (2012),https://www.imdb.com/title/tt2585562/
tt0087921,movie,Places in the Heart,Places in the Heart,0,1984,\N,Drama,7.4,10756,Places in the Heart (1984),https://www.imdb.com/title/tt0087921/
tt0055310,movie,Placido,Plácido,0,1961,\N,Comedy Drama,7.9,2815,Placido (1961),https://www.imdb.com/title/tt0055310/
tt1408972,movie,Plan B,Plan B,0,2009,\N,Comedy Drama Romance,7.0,4057,Plan B (2009),https://www.imdb.com/title/tt1408972/
tt0093748,movie,"Planes, Trains & Automobiles","Planes, Trains & Automobiles",0,1987,\N,Comedy Drama,7.6,126588,"Planes, Trains & Automobiles (1987)",https://www.imdb.com/title/tt0093748/
tt0795176,tvMiniSeries,Planet Earth,Planet Earth,0,2006,2006,Documentary,9.4,169597,Planet Earth (2006),https://www.imdb.com/title/tt0795176/
tt5491994,tvMiniSeries,Planet Earth II,Planet Earth II,0,2016,2016,Documentary,9.5,99661,Planet Earth II (2016),https://www.imdb.com/title/tt5491994/
tt1483025,video,Planet Hulk,Planet Hulk,0,2010,\N,Action Adventure Animation,6.8,12331,Planet Hulk (2010– ),https://www.imdb.com/title/tt1483025/
tt1077258,movie,Planet Terror,Planet Terror,0,2007,\N,Action Adventure Comedy,7.0,201690,Planet Terror (2007),https://www.imdb.com/title/tt1077258/
tt0071033,tvSeries,Planet of the Apes,Planet of the Apes,0,1974,1974,Adventure Sci-Fi Thriller,7.2,4270,Planet of the Apes (1974),https://www.imdb.com/title/tt0071033/
tt0063442,movie,Planet of the Apes,Planet of the Apes,0,1968,\N,Adventure Sci-Fi,8.0,167098,Planet of the Apes (1968),https://www.imdb.com/title/tt0063442/
tt12192654,movie,Planet of the Humans,Planet of the Humans,0,2019,\N,Documentary,6.9,2713,Planet of the Humans (2019),https://www.imdb.com/title/tt12192654/
tt5127398,movie,Planeta Singli,Planeta Singli,0,2016,\N,Comedy Romance,6.8,2914,Planeta Singli (2016),https://www.imdb.com/title/tt5127398/
tt0816398,tvSeries,Planetes,Planetes,0,2003,2004,Animation Drama Sci-Fi,8.2,3335,Planetes (2003–2004),https://www.imdb.com/title/tt0816398/
tt0091763,movie,Platoon,Platoon,0,1986,\N,Drama War,8.1,386930,Platoon (1986),https://www.imdb.com/title/tt0091763/
tt1376717,movie,Play,Play,0,2011,\N,Drama,7.1,4881,Play (2011),https://www.imdb.com/title/tt1376717/
tt0063443,movie,Play Dirty,Play Dirty,0,1969,\N,Adventure Drama War,6.8,3078,Play Dirty (1969),https://www.imdb.com/title/tt0063443/
tt0069097,movie,"Play It Again, Sam","Play It Again, Sam",0,1972,\N,Comedy Romance,7.6,25005,"Play It Again, Sam (1972)",https://www.imdb.com/title/tt0069097/
tt0067588,movie,Play Misty for Me,Play Misty for Me,0,1971,\N,Drama Thriller,7.0,26241,Play Misty for Me (1971),https://www.imdb.com/title/tt0067588/
tt1124388,movie,Play the Game,Play the Game,0,2009,\N,Comedy Romance,6.4,2621,Play the Game (2009),https://www.imdb.com/title/tt1124388/
tt2750182,tvSeries,Playing House,Playing House,0,2014,2017,Comedy,7.7,2743,Playing House (2014–2017),https://www.imdb.com/title/tt2750182/
tt0145734,movie,Playing by Heart,Playing by Heart,0,1998,\N,Comedy Drama Romance,7.0,18767,Playing by Heart (1998),https://www.imdb.com/title/tt0145734/
tt0081344,tvMovie,Playing for Time,Playing for Time,0,1980,\N,Drama Music,7.4,2509,Playing for Time (1980– ),https://www.imdb.com/title/tt0081344/
tt0062136,movie,Playtime,Playtime,0,1967,\N,Comedy,7.9,19828,Playtime (1967),https://www.imdb.com/title/tt0062136/
tt0120789,movie,Pleasantville,Pleasantville,0,1998,\N,Comedy Drama Fantasy,7.5,122634,Pleasantville (1998),https://www.imdb.com/title/tt0120789/
tt0054188,movie,Please Don't Eat the Daisies,Please Don't Eat the Daisies,0,1960,\N,Comedy Family Romance,6.5,4150,Please Don't Eat the Daisies (1960),https://www.imdb.com/title/tt0054188/
tt0878835,movie,Please Give,Please Give,0,2010,\N,Comedy Drama,6.6,11014,Please Give (2010),https://www.imdb.com/title/tt0878835/
tt2155025,tvSeries,Please Like Me,Please Like Me,0,2013,2016,Comedy Drama Romance,8.5,15542,Please Like Me (2013–2016),https://www.imdb.com/title/tt2155025/
tt4652650,movie,Please Stand By,Please Stand By,0,2017,\N,Comedy Drama,6.7,11120,Please Stand By (2017),https://www.imdb.com/title/tt4652650/
tt2731624,tvSeries,Plebs,Plebs,0,2013,\N,Comedy,7.9,6903,Plebs (2013– ),https://www.imdb.com/title/tt2731624/
tt0134033,movie,Plunkett & Macleane,Plunkett & Macleane,0,1999,\N,Action Adventure Comedy,6.4,9693,Plunkett & Macleane (1999),https://www.imdb.com/title/tt0134033/
tt7645122,movie,Plus One,Plus One,0,2019,\N,Comedy Drama Romance,6.6,8801,Plus One (2019),https://www.imdb.com/title/tt7645122/
tt0114148,movie,Pocahontas,Pocahontas,0,1995,\N,Adventure Animation Drama,6.7,173424,Pocahontas (1995),https://www.imdb.com/title/tt0114148/
tt9500372,movie,Pocket Hercules: Naim Süleymanoglu,Cep Herkülü: Naim Süleymanoglu,0,2019,\N,Biography Drama Sport,8.3,9702,Pocket Hercules: Naim Süleymanoglu (2019),https://www.imdb.com/title/tt9500372/
tt3417854,movie,Pocket Listing,Pocket Listing,0,2015,\N,Comedy Crime Thriller,6.4,3828,Pocket Listing (2015),https://www.imdb.com/title/tt3417854/
tt0055312,movie,Pocketful of Miracles,Pocketful of Miracles,0,1961,\N,Comedy Drama,7.2,6254,Pocketful of Miracles (1961),https://www.imdb.com/title/tt0055312/
tt1287878,movie,Poetry,Shi,0,2010,\N,Drama,7.8,11010,Poetry (2010),https://www.imdb.com/title/tt1287878/
tt0062138,movie,Point Blank,Point Blank,0,1967,\N,Crime Drama Thriller,7.3,18788,Point Blank (1967),https://www.imdb.com/title/tt0062138/
tt1545759,movie,Point Blank,À bout portant,0,2010,\N,Action Crime Drama,6.8,13568,Point Blank (2010),https://www.imdb.com/title/tt1545759/
tt0102685,movie,Point Break,Point Break,0,1991,\N,Action Crime Thriller,7.3,163134,Point Break (1991),https://www.imdb.com/title/tt0102685/
tt0094525,tvSeries,Poirot,Poirot,0,1989,2013,Crime Drama Mystery,8.6,39196,Poirot (1989–2013),https://www.imdb.com/title/tt0094525/
tt0102687,movie,Poison,Poison,0,1991,\N,Drama Horror Romance,6.5,4013,Poison (1991),https://www.imdb.com/title/tt0102687/
tt0816258,movie,Pokiri,Pokiri,0,2006,\N,Action Crime Thriller,7.9,12928,Pokiri (2006),https://www.imdb.com/title/tt0816258/
tt1451409,movie,Pokkiri,Pokkiri,0,2007,\N,Action Crime Thriller,7.3,9253,Pokkiri (2007),https://www.imdb.com/title/tt1451409/
tt0083465,tvMovie,Pokrov Gates,Pokrovskie vorota,0,1983,\N,Comedy Drama Musical,8.1,2628,Pokrov Gates (1983– ),https://www.imdb.com/title/tt0083465/
tt0168366,tvSeries,Pokémon,Poketto monsutâ,0,1997,\N,Action Adventure Animation,7.5,38582,Pokémon (1997– ),https://www.imdb.com/title/tt0168366/
tt5884052,movie,Pokémon Detective Pikachu,Pokémon: Detective Pikachu,0,2019,\N,Action Adventure Comedy,6.6,142909,Pokémon Detective Pikachu (2019),https://www.imdb.com/title/tt5884052/
tt3218680,tvMiniSeries,Pokémon Origins,Pokémon Origins,0,2013,2013,Action Adventure Animation,8.0,2631,Pokémon Origins (2013),https://www.imdb.com/title/tt3218680/
tt0875609,movie,Pokémon: Lucario and the Mystery of Mew,Gekijouban Poketto monsutâ Adobansu jenerêshon: Myuu to hadou no yuusha Rukario,0,2005,\N,Action Adventure Animation,6.9,4183,Pokémon: Lucario and the Mystery of Mew (2005),https://www.imdb.com/title/tt0875609/
tt0304564,video,Pokémon: Mewtwo Returns,Pocket Monster: Myuutsu! Ware wa Koko ni Ari,0,2000,\N,Action Adventure Animation,6.5,3366,Pokémon: Mewtwo Returns (2000– ),https://www.imdb.com/title/tt0304564/
tt1226251,movie,Pokémon: The Rise of Darkrai,Gekijô ban poketto monsutâ: Daiamondo pâru - Diaruga vs Parukia vs Dâkurai,0,2007,\N,Action Adventure Animation,6.5,3033,Pokémon: The Rise of Darkrai (2007),https://www.imdb.com/title/tt1226251/
tt3636060,tvSeries,Poldark,Poldark,0,2015,2019,Drama History Romance,8.3,26878,Poldark (2015–2019),https://www.imdb.com/title/tt3636060/
tt0826606,movie,Police,Polis,0,2007,\N,Action Comedy Crime,6.7,5838,Police (2007),https://www.imdb.com/title/tt0826606/
tt0087928,movie,Police Academy,Police Academy,0,1984,\N,Comedy,6.7,116434,Police Academy (1984),https://www.imdb.com/title/tt0087928/
tt0083466,tvSeries,Police Squad!,Police Squad!,0,1982,1982,Comedy Crime,8.4,16313,Police Squad! (1982),https://www.imdb.com/title/tt0083466/
tt0089374,movie,Police Story,Ging chaat goo si,0,1985,\N,Action Comedy Crime,7.6,30776,Police Story (1985),https://www.imdb.com/title/tt0089374/
tt0095403,movie,Police Story 2,Ging chaat goo si juk jaap,0,1988,\N,Action Comedy Crime,7.1,17911,Police Story 2 (1988),https://www.imdb.com/title/tt0095403/
tt1337051,movie,"Police, Adjective","Politist, adjectiv",0,2009,\N,Crime Drama,7.0,4850,"Police, Adjective (2009)",https://www.imdb.com/title/tt1337051/
tt1661420,movie,Polisse,Polisse,0,2011,\N,Crime Drama,7.3,13606,Polisse (2011),https://www.imdb.com/title/tt1661420/
tt2239947,tvMiniSeries,Political Animals,Political Animals,0,2012,2012,Drama,7.7,5952,Political Animals (2012),https://www.imdb.com/title/tt2239947/
tt0183659,movie,Pollock,Pollock,0,2000,\N,Biography Drama,7.0,27134,Pollock (2000),https://www.imdb.com/title/tt0183659/
tt0054195,movie,Pollyanna,Pollyanna,0,1960,\N,Comedy Drama Family,7.4,9366,Pollyanna (1960),https://www.imdb.com/title/tt0054195/
tt0084516,movie,Poltergeist,Poltergeist,0,1982,\N,Horror Thriller,7.3,146404,Poltergeist (1982),https://www.imdb.com/title/tt0084516/
tt0082926,movie,Polyester,Polyester,0,1981,\N,Comedy,7.0,7272,Polyester (1981),https://www.imdb.com/title/tt0082926/
tt1194238,movie,Polytechnique,Polytechnique,0,2009,\N,Crime Drama History,7.2,14000,Polytechnique (2009),https://www.imdb.com/title/tt1194238/
tt0110008,movie,Pom Poko,Heisei tanuki gassen ponpoko,0,1994,\N,Animation Comedy Drama,7.3,26339,Pom Poko (1994),https://www.imdb.com/title/tt0110008/
tt0117359,movie,Ponette,Ponette,0,1996,\N,Drama,7.5,4200,Ponette (1996),https://www.imdb.com/title/tt0117359/
tt10692888,movie,Ponmagal Vandhal,Ponmagal Vandhal,0,2020,\N,Crime Drama Thriller,6.8,2622,Ponmagal Vandhal (2020),https://www.imdb.com/title/tt10692888/
tt1226681,movie,Pontypool,Pontypool,0,2008,\N,Fantasy Horror Thriller,6.6,29737,Pontypool (2008),https://www.imdb.com/title/tt1226681/
tt0876563,movie,Ponyo,Gake no ue no Ponyo,0,2008,\N,Adventure Animation Comedy,7.7,128643,Ponyo (2008),https://www.imdb.com/title/tt0876563/
tt0119918,video,Pooh's Grand Adventure: The Search for Christopher Robin,Pooh's Grand Adventure: The Search for Christopher Robin,0,1997,\N,Adventure Animation Comedy,7.1,5406,Pooh's Grand Adventure: The Search for Christopher Robin (1997– ),https://www.imdb.com/title/tt0119918/
tt0407121,movie,Pooh's Heffalump Movie,Pooh's Heffalump Movie,0,2005,\N,Animation Comedy Family,6.4,6705,Pooh's Heffalump Movie (2005),https://www.imdb.com/title/tt0407121/
tt0273982,movie,Poolhall Junkies,Poolhall Junkies,0,2002,\N,Comedy Drama Sport,6.9,9679,Poolhall Junkies (2002),https://www.imdb.com/title/tt0273982/
tt0458455,movie,Pope Joan,Die Päpstin,0,2009,\N,Drama History Romance,6.7,8328,Pope Joan (2009),https://www.imdb.com/title/tt0458455/
tt0145628,tvSeries,Popeye the Sailor,Popeye the Sailor,0,1960,1962,Animation Comedy Family,7.1,10461,Popeye the Sailor (1960–1962),https://www.imdb.com/title/tt0145628/
tt3960412,movie,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,0,2016,\N,Comedy Music,6.7,56094,Popstar: Never Stop Never Stopping (2016),https://www.imdb.com/title/tt3960412/
tt2070776,movie,Populaire,Populaire,0,2012,\N,Comedy Romance Sport,6.9,11649,Populaire (2012),https://www.imdb.com/title/tt2070776/
tt0202748,tvSeries,Popular,Popular,0,1999,2001,Comedy Drama Romance,7.3,6127,Popular (1999–2001),https://www.imdb.com/title/tt0202748/
tt0314524,movie,Popular Music,Populärmusik från Vittula,0,2004,\N,Comedy Drama,6.5,5083,Popular Music (2004),https://www.imdb.com/title/tt0314524/
tt0293901,movie,Poranek kojota,Poranek kojota,0,2001,\N,Comedy,6.8,3371,Poranek kojota (2001),https://www.imdb.com/title/tt0293901/
tt0064828,movie,Porcile,Porcile,0,1969,\N,Drama,6.7,3009,Porcile (1969),https://www.imdb.com/title/tt0064828/
tt0104652,movie,Porco Rosso,Kurenai no buta,0,1992,\N,Adventure Animation Comedy,7.7,80196,Porco Rosso (1992),https://www.imdb.com/title/tt0104652/
tt0071036,tvSeries,Porridge,Porridge,0,1974,1977,Comedy Crime,8.2,5530,Porridge (1974–1977),https://www.imdb.com/title/tt0071036/
tt1780441,tvSeries,Portlandia,Portlandia,0,2011,2018,Comedy,7.8,18560,Portlandia (2011–2018),https://www.imdb.com/title/tt1780441/
tt8613070,movie,Portrait of a Lady on Fire,Portrait de la jeune fille en feu,0,2019,\N,Drama Romance,8.1,70659,Portrait of a Lady on Fire (2019),https://www.imdb.com/title/tt8613070/
tt7562112,tvSeries,Pose,Pose,0,2018,2021,Drama,8.6,20871,Pose (2018–2021),https://www.imdb.com/title/tt7562112/
tt0082933,movie,Possession,Possession,0,1981,\N,Drama Horror,7.4,26357,Possession (1981),https://www.imdb.com/title/tt0082933/
tt5918982,movie,Possessor,Possessor,0,2020,\N,Horror Mystery Sci-Fi,6.5,22880,Possessor (2020),https://www.imdb.com/title/tt5918982/
tt1754367,movie,Post Tenebras Lux,Post Tenebras Lux,0,2012,\N,Drama,6.6,5262,Post Tenebras Lux (2012),https://www.imdb.com/title/tt1754367/
tt0253499,movie,Postaci,Postaci,0,1984,\N,Comedy Drama,7.0,4002,Postaci (1984),https://www.imdb.com/title/tt0253499/
tt0100395,movie,Postcards from the Edge,Postcards from the Edge,0,1990,\N,Comedy Drama,6.7,15860,Postcards from the Edge (1990),https://www.imdb.com/title/tt0100395/
tt1521848,movie,Potiche,Potiche,0,2010,\N,Comedy,6.4,10303,Potiche (2010),https://www.imdb.com/title/tt1521848/
tt0095895,movie,Powaqqatsi,Powaqqatsi,0,1988,\N,Documentary Music,7.3,7937,Powaqqatsi (1988),https://www.imdb.com/title/tt0095895/
tt0114168,movie,Powder,Powder,0,1995,\N,Drama Fantasy Mystery,6.6,28768,Powder (1995),https://www.imdb.com/title/tt0114168/
tt3281796,tvSeries,Power,Power,0,2014,2020,Crime Drama,8.1,40509,Power (2014–2020),https://www.imdb.com/title/tt3281796/
tt10732104,tvSeries,Power Book II: Ghost,Power Book II: Ghost,0,2020,\N,Crime Drama,6.9,3449,Power Book II: Ghost (2020– ),https://www.imdb.com/title/tt10732104/
